,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,Congress to probe Donald Trump's explosive claims Barack Obama wiretapped him http://www.telegraph.co.uk/news/2017/03/05/trump-renews-attack-obama/?WT.mc_id=tmg_share_tw … via @telegraphnews#finally#ccot#pjnet,2017-03-05 15:46:48,1,1,838536302542872576,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.134058823529,0.0916470588235
1,1,1,Streisand: 'Donald Trump is Making Me Gain Weight' http://bit.ly/2mUrVlH  via @BreitbartNews no Your eating fatty foods does it,2017-03-05 15:29:12,0,0,838531872737136641,"{'neg': 0.102, 'neu': 0.741, 'pos': 0.157, 'compound': 0.296}",0.134058823529,0.0916470588235
2,2,2,"you're like Donald Trump with boobs.
Really?..
Yeah.
Well, alright then, let's make America great again!  @lifetimetv @UnRealLifetime",2017-03-05 14:46:36,0,0,838521153446608896,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.9041}",0.134058823529,0.0916470588235
3,3,3,@Brasilmagic Hmmm Donald Trump: 'I could shoot somebody and I wouldn’t lose any voters',2017-03-05 12:18:43,1,1,838483936057700352,"{'neg': 0.153, 'neu': 0.703, 'pos': 0.144, 'compound': -0.0366}",0.134058823529,0.0916470588235
4,4,4,Great symbol of Donald Trump connecting with everyday Americans! The media will never be able to understand it! https://twitter.com/joehos18/status/833122412917092352 …,2017-03-05 11:17:28,11,8,838468521428463618,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6892}",0.134058823529,0.0916470588235
5,5,5,"I'm not saying Donald Trump is especially smart (He's Dumb) but if the wire taps are real, does he really want the tapes released?",2017-03-05 08:21:44,1,0,838424297332957184,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.4378}",0.134058823529,0.0916470588235
6,6,6,"Hmmm, you know you guys ive been thinking, Donald Trump might not be a good president.",2017-03-05 06:13:53,0,0,838392122004942848,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.3412}",0.134058823529,0.0916470588235
7,7,7,"My twitter today: Donald Trump is back to crazy again and Ooooooo, Zelda.",2017-03-05 05:22:20,0,0,838379149886701568,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",0.134058823529,0.0916470588235
8,8,8,"Worth watching! Leadership, clarity, common sense! Watch President Donald Trump's full speech at CPAC 2017 http://bit.ly/2mAMcM9 ",2017-03-04 22:25:20,6,2,838274208018870272,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.6351}",0.134058823529,0.0916470588235
9,9,9,"The man ia aweful: Donald Trump needs mental help, God please save America from this mad man.",2017-03-04 21:56:16,1,0,838266893848936448,"{'neg': 0.144, 'neu': 0.461, 'pos': 0.395, 'compound': 0.6757}",0.134058823529,0.0916470588235
10,10,10,"@realDonaldTrump : Donald Trump you need to sit yourself down somewhere, you are really a hot mess. Your will never be Presidential.",2017-03-04 21:49:39,0,0,838265228827701249,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.4173}",0.134058823529,0.0916470588235
11,11,11,BREAKING: Donald Trump Releases His Dirt on Obama. It’s BIG and About Time! TRUTH WINS. http://www.teaparty.org/breaking-donald-trump-releases-dirt-obama-big-time-truth-wins-222032/#.WLuZhjay_mM.twitter …,2017-03-04 20:52:24,0,0,838250823721308160,"{'neg': 0.104, 'neu': 0.561, 'pos': 0.335, 'compound': 0.7475}",0.134058823529,0.0916470588235
12,12,12,"(2/2) ""Donald Trump is the president........ So what should I bring to the company picnic"" ",2017-03-04 20:46:12,0,0,838249260084781057,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.134058823529,0.0916470588235
13,13,13,There's a glaring typo in Donald Trump's official inauguration poster. https://some.ly/oTAwnFG http://fb.me/5CM1TJyoy ,2017-03-04 17:33:50,0,0,838200851940446210,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.134058823529,0.0916470588235
14,14,14,"It is so sad that Donald Trump thinks he is a movie star. He sucks, his show sucks and he is an embarrassment to our country.  RESIGN",2017-03-04 16:19:10,0,0,838182059613044736,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.9328}",0.134058823529,0.0916470588235
15,15,15,"Watch out ladies, for the safety of all airline passengers #DonaldTrump will now personally pat down all female passengers for the #TSA.pic.twitter.com/QvzJeC7PAb",2017-03-04 16:16:25,2,0,838181366651097090,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4215}",0.134058823529,0.0916470588235
16,16,16,"Just so Donald Trump knows, the apprentice was not a good show, never watched it and this man is out of his damn mind.",2017-03-04 16:14:09,0,0,838180796930342913,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.6256}",0.134058823529,0.0916470588235
