,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,All my Man U friends keep sending me shit like this. Only time I agree with Donald Trump needs… https://www.instagram.com/p/BRWyY2XjMMs/ ,2017-03-07 15:53:34,0,0,839262782629511168,"{'neg': 0.14, 'neu': 0.545, 'pos': 0.315, 'compound': 0.5423}",0.079204451244,0.0911017854548
1,1,1,"Donald Trump Met Russian Ambassador During The Campaign, Despite Repeated Denials | The Huffington Post http://m.huffpost.com/us/entry/us_58bf087ee4b0e6e6ccb56870 …",2017-03-07 15:49:48,0,0,839261832644866051,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.079204451244,0.0911017854548
2,2,2,I present to you a mosaic of Donald Trump made out of crying liberals #iFunny http://ifunny.co/fun/i4JhdSid4 pic.twitter.com/tFeq9fwUmF,2017-03-07 15:38:23,1,0,839258958414155776,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",0.079204451244,0.0911017854548
3,3,3,@JessicaYellin: Donald #Trump is strategically playing issues with the media to rally his base,2017-03-07 15:28:34,0,0,839256490363977729,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2023}",0.079204451244,0.0911017854548
4,4,4,"@Newseum I bet Donald Trump never sets foot in this place, a monument to hard working journalists and the truth in reporting.",2017-03-07 15:28:19,0,0,839256427348766720,"{'neg': 0.065, 'neu': 0.829, 'pos': 0.106, 'compound': 0.2263}",0.079204451244,0.0911017854548
5,5,5,#JustDoIt Congress can remove Donald Trump from office without impeaching him http://ti.me/2mchhqy ,2017-03-07 15:26:31,1,0,839255973722275842,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.079204451244,0.0911017854548
6,6,6,"Trump Nominates FCC Chairman Ajit Pai for Second Term, Official Says: President Donald Trump has nominated Federal Communications… pic.twitter.com/UdUZcTKO85",2017-03-07 15:21:10,0,0,839254626406813696,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.079204451244,0.0911017854548
7,7,7,I want to start a news center called Fake News but I want my pseudonym to be Donald Trump,2017-03-07 15:19:43,0,0,839254264610443264,"{'neg': 0.116, 'neu': 0.737, 'pos': 0.147, 'compound': -0.1154}",0.079204451244,0.0911017854548
8,8,8,Donald Trump’s Executive Order: Officials Must Identify Immigration Applicants Who Support ‘Ac… https://counterjihadreport.com/2017/03/07/donald-trumps-executive-order-officials-must-identify-immigration-applicants-who-support-acts-of-violence/ … via @wordpressdotcom,2017-03-07 15:14:38,1,0,839252984789884928,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",0.079204451244,0.0911017854548
9,9,9,WATCH: Donald Trump Press Secretary Sean Spicer Press Conference 3/7/201... https://youtu.be/B5vmBlEcTUY  via @YouTube,2017-03-07 15:13:48,0,0,839252771920625665,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.079204451244,0.0911017854548
10,10,10,Byline: Donald Trump https://twitter.com/nypost/status/839250150363172867 …,2017-03-07 15:04:52,1,0,839250526843858945,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.079204451244,0.0911017854548
11,11,11,Cartoons on President Donald Trump | US News Opinion https://www.usnews.com/opinion/cartoons/2017/02/01/cartoons-on-president-donald-trump?src=usn_tw …,2017-03-07 14:56:46,0,0,839248486268821504,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.079204451244,0.0911017854548
