,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,"TV news channels have finally figured out how to call Donald Trump a liar, and it's glorious http://fusion.net/story/335854/cable-news-trump-lies/?utm_source=twitter&utm_medium=social&utm_campaign=socialshare&utm_content=theme_top_desktop … via @fusion",2017-03-06 15:55:48,1,1,838900954762199040,"{'neg': 0.135, 'neu': 0.694, 'pos': 0.171, 'compound': 0.2263}",0.0786573032431,0.0796118270039
1,1,1,"#NoWorkEthic Donald Trump spends 31 percent of time on vacation, plays golf 8 times in 6 weeks—on taxpayer dime http://www.dailykos.com/story/2017/3/6/1640646/-Donald-Trump-spends-31-of-time-on-vacation-plays-golf-8-times-in-6-weeks-on-taxpayer-dime …",2017-03-06 15:30:07,0,1,838894493214588928,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.25}",0.0786573032431,0.0796118270039
2,2,2,"Donald Trump sends out his troops to dispute the FBI, twist press accounts, and defend his insanity http://www.dailykos.com/story/2017/3/6/1640616/-Donald-Trump-sends-out-his-troops-to-dispute-the-FBI-twist-press-accounts-and-defend-his-insanity …",2017-03-06 15:29:12,0,1,838894262876008450,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.7506}",0.0786573032431,0.0796118270039
3,3,3,"@LikeMindedCloth 
You know who's not a ICON??
Donald Trump! That's why I choose this song to rap over
https://soundcloud.com/summitandsammie/donald-trump-flows-prod-mf-doom …",2017-03-06 14:18:00,0,0,838876342519214081,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0786573032431,0.0796118270039
4,4,4,"@RapSpotlights 
They kids should know about my song about Donald Trump!
https://soundcloud.com/summitandsammie/donald-trump-flows-prod-mf-doom …",2017-03-06 14:16:44,0,0,838876025291476992,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0786573032431,0.0796118270039
5,5,5,"You would think a hotelier, like Donald Trump, would get this. You would be wrong. https://twitter.com/ustravel/status/838860254616162304 …",2017-03-06 13:59:24,1,0,838871660849688576,"{'neg': 0.167, 'neu': 0.699, 'pos': 0.134, 'compound': -0.1531}",0.0786573032431,0.0796118270039
6,6,6,Making sense of Donald Trump’s unsubstantiated accusations against his predecessor - The Economist https://apple.news/ATV2rhRPfSJa4eMe9NpZ0Sg …,2017-03-06 13:22:11,0,0,838862298601177089,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3182}",0.0786573032431,0.0796118270039
7,7,7,White House Sources Say Donald Trump Is Very Upset His White House Is Leaky as Hell - GQ https://apple.news/AiMZM3I3_Q3u9SO0zAA2phw …,2017-03-06 13:21:59,0,0,838862247963332608,"{'neg': 0.319, 'neu': 0.681, 'pos': 0.0, 'compound': -0.8173}",0.0786573032431,0.0796118270039
8,8,8,Susan Sarandon on Donald Trump: 'I think he's a horrible person' - Entertainment Weekly https://apple.news/AB1SAKZDjTai_X6EvT6_Plg …,2017-03-06 13:20:59,0,0,838861993461297154,"{'neg': 0.202, 'neu': 0.636, 'pos': 0.162, 'compound': -0.1779}",0.0786573032431,0.0796118270039
9,9,9,Stephen King Trolls Donald Trump’s Wiretap Claim With Hair-Raising Horror Story - TIME https://apple.news/AI056tBbTRg6_blJx0Uradg …,2017-03-06 13:20:44,0,0,838861929842106368,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5719}",0.0786573032431,0.0796118270039
10,10,10,Rep Adam Schiff is on CNN basically saying there is a chance Donald Trump is Batshit crazy. Glad it is being talked about.,2017-03-06 13:18:59,1,0,838861489394057217,"{'neg': 0.091, 'neu': 0.72, 'pos': 0.189, 'compound': 0.3818}",0.0786573032431,0.0796118270039
11,11,11,WELL LET'S HAVE A TEST.....START WITH DONALD TRUMP. https://twitter.com/washingtonpost/status/838846420476100610 …,2017-03-06 13:12:08,0,0,838859766214574080,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.4278}",0.0786573032431,0.0796118270039
12,12,12,I did not vote from him.  He needs to go home & spread his crazy. Chuck Schumer's Plan To DEFEAT Donald Trump http://thefederalistpapers.org/?p=113972 ,2017-03-06 12:49:11,0,0,838853993950507008,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.7297}",0.0786573032431,0.0796118270039
13,13,13,The Unbelievable Timeline of Leaks Relating to Donald Trump and Russia http://theresurgent.com/the-unbelievable-timeline-of-leaks-relating-to-donald-trump-and-russia/ … via @ewerickson. No proof offered!,2017-03-06 12:21:53,1,0,838847123223367680,"{'neg': 0.129, 'neu': 0.778, 'pos': 0.093, 'compound': -0.1759}",0.0786573032431,0.0796118270039
14,14,14,This is what President Donald Trump sees when he opens his Twitter feed http://cnn.it/2lUtsak pic.twitter.com/tGDdYMyOmr,2017-03-06 12:17:06,0,0,838845918594093056,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0786573032431,0.0796118270039
15,15,15,Dude are you telling me Donald Trump doesn't have a private email? And FBI cleared her emails LAST year https://twitter.com/lorddkb/status/838819294255464448 …,2017-03-06 10:33:00,0,0,838819720233091072,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.1027}",0.0786573032431,0.0796118270039
16,16,16,"J.K. Rowling trolls Donald Trump with the most Brit. Ref. ever
http://0rn.co/9aF 
Just when you think J.K. Rowling might have...",2017-03-06 09:12:04,0,0,838799350981660672,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0786573032431,0.0796118270039
17,17,17,Barack Obama Spotted Out for First Time Since Denying Donald Trump's Unsubstantiated Wiretap Claims - People https://apple.news/AZvNOXxVTT1G4YgODheOz0Q …,2017-03-06 08:44:52,0,0,838792508347977728,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}",0.0786573032431,0.0796118270039
18,18,18,"Silent Coup: Obama, FISA, NSA, Deep State vs. President Donald Trump http://fb.me/TTqWLDII ",2017-03-06 08:34:31,0,0,838789901415931904,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0786573032431,0.0796118270039
