,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,When you go low @realDonaldTrump we go high Donald Trump.  No drama Obama!,2017-03-06 15:15:55,0,0,838890920267419648,"{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.5562}",0.0486,0.090175
1,1,1,"Donald Trump spends 31 percent of time on vacation, plays golf 8 times in 6 weeks—on taxpayer dime http://www.dailykos.com/story/2017/3/6/1640646/-Donald-Trump-spends-31-of-time-on-vacation-plays-golf-8-times-in-6-weeks-on-taxpayer-dime … hypocrite liar",2017-03-06 15:10:33,0,0,838889567684083713,"{'neg': 0.148, 'neu': 0.762, 'pos': 0.09, 'compound': -0.3182}",0.0486,0.090175
2,2,2,Immigrant Activists Blast Donald Trump’s ‘Backdoor Muslim Ban 2.0’ http://ift.tt/2mfEhqe ,2017-03-06 15:01:40,0,0,838887331696373761,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",0.0486,0.090175
3,3,3,"Donald Trump spends 31 percent of time on vacation, plays golf 8 times in 6 weeks—on taxpayer dime http://www.dailykos.com/story/2017/3/6/1640646/-Donald-Trump-spends-31-of-time-on-vacation-plays-golf-8-times-in-6-weeks-on-taxpayer-dime …",2017-03-06 14:58:38,1,0,838886567968182276,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.25}",0.0486,0.090175
4,4,4,Don Cheadle says Donald Trump dropped N-bombs on golf course - The Mercury News http://dlvr.it/NYXVFj ,2017-03-06 14:42:36,0,0,838882533651574784,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
5,5,5,Limbaugh: ‘It Isn’t Unreasonable at All for Donald Trump to Suspect That He’s Being Tapped’ https://twitter.com/breitbartnews/status/838878524278726656 …,2017-03-06 14:41:39,0,0,838882296266698752,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",0.0486,0.090175
6,6,6,Here’s How Donald Trump’s Election Is Testing My Generation http://a.msn.com/01/en-us/AAnR1k5?ocid=st …,2017-03-06 14:26:43,0,0,838878537389989889,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
7,7,7,"YG reportedly broke his contract with San Diego State University when he performed ""F--k Donald Trump""… https://twitter.com/i/web/status/838872129236058112 …",2017-03-06 14:03:07,0,0,838872599002230784,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.4215}",0.0486,0.090175
8,8,8,'THIS IS WATERGATE' Donald Trump claims ‘sick’ Barack Obama had his ‘phones tapped ... - Wake Up People… https://twitter.com/i/web/status/838860560984915971 …,2017-03-06 13:18:07,0,0,838861273857159169,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5106}",0.0486,0.090175
9,9,9,"Bruce Bartlett, former adviser to Ronald Reagan, compares Donald Trump to Nixon and it's EPIC http://www.dailykos.com/story/2017/3/4/1640099/-Bruce-Bartlett-former-adviser-to-Ronald-Reagan-compares-Donald-Trump-to-Nixon-and-it-s-EPIC …",2017-03-06 12:47:48,0,0,838853644699127809,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
10,10,10,Stop saying Donald Trump is a master strategist. He has no idea what he’s doing.  https://newrepublic.com/minutes/141136/stop-saying-donald-trump-master-strategist-no-idea-hes-doing …,2017-03-06 12:29:21,0,1,838849001449455616,"{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.5267}",0.0486,0.090175
11,11,11,"""It goes without saying that Donald Trump is the least qualified individual, temperamentally or intellectually,... http://fb.me/5N9Ocgrqc ",2017-03-06 11:15:24,0,0,838830391133896704,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
12,12,12,"Future presidents can always say, ""Yeah, I'm shit, but at least I'm not Donald Trump.""",2017-03-06 10:05:36,3,1,838812825443237888,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.3182}",0.0486,0.090175
13,13,13,President Donald Trump Bans Muslims #MuslimBan #SupremeCourt #BLACKout2k17 #JustinBieberShopBR #FelizLuneshttps://youtu.be/ErLwjmuoaW8 ,2017-03-06 09:47:44,1,1,838808330353147905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
14,14,14,NOPE: Proof Donald Trump Won The Popular Vote http://www.infowars.com/proof-donald-trump-won-the-popular-vote/ … via @realalexjoneshttps://twitter.com/JBrooks191/status/838802655703097345 …,2017-03-06 09:28:32,0,0,838803496711385088,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.7579}",0.0486,0.090175
15,15,15,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-06 09:20:56,0,0,838801584771432452,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0486,0.090175
16,16,16,"I got a question for you guys,
Do you support donald trump or not",2017-03-06 08:59:24,0,0,838796166531723264,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.0486,0.090175
17,17,17,Donald Trump just signed a revised Muslim ban https://mic.com/articles/170359/donald-trump-just-signed-a-revised-muslim-ban … via @Mic,2017-03-06 08:45:29,0,0,838792664837423105,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",0.0486,0.090175
18,18,18,I liked a @YouTube video from @breakingbadsc2 http://youtu.be/6MtFX5CgFto?a  LIVE STREAM: President Donald Trump Administration to Reveal,2017-03-06 08:28:17,2,3,838788334465974272,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4215}",0.0486,0.090175
19,19,19,Axios: Chuck Schumer Plans New ‘Blue Wall’ to Block Donald Trump’s  http://www.infowars.com/axios-chuck-schumer-plans-new-blue-wall-to-block-donald-trumps-border-wall/ … via @realalexjones #Morningjoe #MondayMotivation,2017-03-06 07:06:02,0,0,838767634573316096,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4404}",0.0486,0.090175
20,20,20,Analysis | Donald Trump was a conspiracy-theory candidate. Now he’s a conspiracy-theory president. http://a.msn.com/01/en-us/AAnMSEq?ocid=st …,2017-03-06 06:40:23,3,1,838761180810338305,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
21,21,21,Today... We are all Donald Trump when it comes to hair. pic.twitter.com/oI4EGj5aa4,2017-03-06 06:23:57,23,2,838757045423734784,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
22,22,22,Donald Trump signs water rule that could help his golf courses - http://Golf.com http://dlvr.it/NYLXrP ,2017-03-06 06:02:13,0,1,838751574851645440,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.0486,0.090175
23,23,23,Gay boyfriend Q&A #iHeartAwards #gayteen #gay #gay14 #gay15 #gay16 #gay17 #gay18 #youtube #DonaldTrump #rt #lovehttps://youtu.be/y5GTcpxotAQ ,2017-03-06 06:00:53,3,3,838751241652092932,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
24,24,24,The face you make when you travel 150 years in the future and find Donald Trump is the 45th President. http://fb.me/6geCYFnDc ,2017-03-06 05:35:53,0,0,838744949231321089,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
25,25,25,The face you make when you travel 150 years in the future and find Donald Trump is the 45th President. pic.twitter.com/6o2xmSVShB,2017-03-06 05:35:40,0,0,838744895045120000,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0486,0.090175
