,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,@comermd @LeahR77 @TrumpWe_Are_All @Donald_Trump_0 @Darlene4trump @BBCNews doesn't surprise me anyone can sign up,2017-03-02 15:50:05,0,0,837449964443807744,"{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.2057}",0.0945442266984,0.0611031025571
1,1,1,Donald Trump makes George Bush look like a saint,2017-03-02 15:45:20,3,1,837448770539356160,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.0945442266984,0.0611031025571
2,2,2,@NancyPelosi I agree. Donald Trump @potus has done quite well and will make sure equal rights are lasting. You just have to believe! #MAGA,2017-03-02 14:56:31,1,0,837436486815526912,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.7569}",0.0945442266984,0.0611031025571
3,3,3,Palantir provides the engine for Donald Trump's deportation machine https://interc.pt/2mKvsCU  by @spencerwoodman,2017-03-02 14:36:36,0,0,837431472801873920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0945442266984,0.0611031025571
4,4,4,Donald Trump Dresses Up His Act: The Daily Show - Between the Scenes https://youtu.be/gK3ZmAtVIPk  via @YouTube,2017-03-02 14:35:07,0,0,837431099181699076,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0945442266984,0.0611031025571
5,5,5,Could Donald Trump break presidential pet tradition? http://bit.ly/2lyICBj ,2017-03-02 14:16:30,0,0,837426413431054337,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0945442266984,0.0611031025571
6,6,6,POLL: Should Donald Trump and Betsy DeVos Bring Prayer Back To Public Schools? http://en-volve.com/2017/02/27/poll-should-donald-trump-and-betsy-devos-bring-prayer-back-to-public-schools/ …,2017-03-02 14:13:11,0,0,837425579439894528,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0945442266984,0.0611031025571
7,7,7,I do not know how I am going to do it but once Donald Trump finishes… https://www.instagram.com/p/BRJuHa_gGLc_qe1NBJkF2f4iKgwJUCzUYbTXIU0/ …,2017-03-02 14:06:06,0,0,837423797561077760,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0945442266984,0.0611031025571
8,8,8,"LifeNewsHQ : UK, Australia Won’t Fund Free Abortions After Donald Trump Defunds Internatio… https://twitter.com/LifeNewsHQ/status/837420577828843520 …)pic.twitter.com/UiH2JJvg6D",2017-03-02 14:01:38,0,0,837422673621839873,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",0.0945442266984,0.0611031025571
9,9,9,"#ProLife #PrayToEndAbortion UK, Australia Won’t Fund Free Abortions After Donald Trump Def… http://ift.tt/2mfAHgi pic.twitter.com/w9h1MOohLT",2017-03-02 13:59:16,0,0,837422078387191809,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",0.0945442266984,0.0611031025571
