,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,"Donald Trump is creating a great case that he is unstable and should be removed from office.

You know, if the GOP had balls.",2017-03-04 15:40:50,12,5,838172414609608706,"{'neg': 0.087, 'neu': 0.694, 'pos': 0.219, 'compound': 0.5859}",0.0362068965517,0.0592068965517
1,1,1,Wilbur Ross At Nexus Of Donald Trump Russian Deal | Rachel Maddow | MSNBC https://youtu.be/WX8dgbr5EI8  via @YouTube,2017-03-04 15:22:26,0,0,838167781925343233,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
2,2,2,Did President Obama Spy On Donald Trump? | True News https://www.youtube.com/watch?v=Q_0HAWWeC4E&feature=share …,2017-03-04 15:09:00,0,0,838164400624316417,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.4871}",0.0362068965517,0.0592068965517
3,3,3,"For Donald Trump’s Family, an Immigrant’s Tale With 2 Beginnings https://nyti.ms/2k54t6A ",2017-03-04 14:55:56,0,0,838161113309143047,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
4,4,4,Berlin mayor Michael Müller tells Donald Trump: 'Don't build this wall!' http://www.dw.com/p/2WYOb?tw  via @dwnews,2017-03-04 14:54:24,0,0,838160730012676099,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
5,5,5,"BREAKING: Arnold Schwarzenegger QUITS “The Apprentice”, “I Will Not Work With Donald Trump” http://fb.me/3ud7Mg0TA ",2017-03-04 14:45:46,0,0,838158553982578688,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
6,6,6,"Donald Trump's grandfather begged not to be deported from Germany, letter reveals http://www.telegraph.co.uk/news/2016/11/21/donald-trumps-grandfather-begged-not-deported-germany-letter/?WT.mc_id=tmg_share_tw … via @telegraphnews",2017-03-04 14:45:21,0,0,838158450131632128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
7,7,7,Donald Trump's grandfather was an illegal migrant and 'Trojan horse' http://theconversation.com/donald-trumps-grandfather-was-an-illegal-migrant-and-trojan-horse-54749 … via @ConversationUK,2017-03-04 14:45:05,1,2,838158381869326336,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5574}",0.0362068965517,0.0592068965517
8,8,8,Analysis | Analysis | Donald Trump was a conspiracy-theory candidate. Now he’s on the verge of - The Washington Post https://apple.news/AFkNNh8mZSVWn2eZP_hWURg …,2017-03-04 13:34:09,0,1,838140533256175618,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
9,9,9,Russiagate? Is Donald Trump heading for his Watergate over relations with Russia? - Sky News https://apple.news/ATzwLrzEsQfyO-2gajDwaZA …,2017-03-04 13:28:03,0,0,838138996416999424,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
10,10,10,"@CactusHowl First off, how did Donald Trump ""find out"" about the wiretaps last night?

2nd, did Trump tweet classified information???",2017-03-04 12:34:08,0,0,838125429198319616,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
11,11,11,"If Donald Trump wants to fix America, he should get rid of Golden Corral.",2017-03-04 11:40:57,7,0,838112046633865216,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
12,12,12,Bill Maher: Donald Trump’s personality more worrisome than his policies - http://go.shr.lc/2mvje4b  - @washtimes,2017-03-04 11:27:51,0,0,838108748761673730,"{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.4576}",0.0362068965517,0.0592068965517
13,13,13,"Donald Trump, Sean Spicer, And The George Costanza Rule Of Lying http://mm4a.org/2jWvQiT ",2017-03-04 11:21:04,0,0,838107042741170176,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",0.0362068965517,0.0592068965517
14,14,14,Donald Trump could tell me there was a tornado coming straight for my house and I wouldn't believe him.,2017-03-04 10:41:45,1,0,838097147610431489,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.2263}",0.0362068965517,0.0592068965517
15,15,15,"""I will see Donald Trump at ::looks at naked wrist:: 12 am.""

At LEAST let her be on Weekend Update. https://twitter.com/yashar/status/838047506948841472 …",2017-03-04 09:04:41,2,3,838072720579506176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
16,16,16,Donald Trump claims 'sick' Barack Obama had his 'phones tapped in Trump Tower' before US election https://www.thesun.co.uk/news/3009405/donald-trump-barack-obama-wires-tapped-trump-tower/ … #ObamaGate,2017-03-04 08:50:02,0,2,838069032876036096,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
17,17,17,"Donald Trump accuses Obama of tapping his phones http://dailym.ai/2lK1ttZ  Truth FISA Warrant issued at request of Obama admin, nothing found!",2017-03-04 08:46:14,4,3,838068074892914689,"{'neg': 0.117, 'neu': 0.783, 'pos': 0.1, 'compound': -0.1007}",0.0362068965517,0.0592068965517
18,18,18,"President Donald Trump Tweets Allegations That Obama Wiretapped Trump Tower, Produces No Proof : The Two-Way : NPR http://n.pr/2mYPc5c ",2017-03-04 07:56:01,1,0,838055436939046912,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",0.0362068965517,0.0592068965517
19,19,19,Investigate Donald Trump http://petitions.moveon.org/s/0jlEF4  @moveon,2017-03-04 06:53:22,0,0,838039671082995713,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
20,20,20,"Meet the ""New"" Donald Trump, just like the ""Old"" Donald Trump.",2017-03-04 05:44:44,6,1,838022401938030594,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.0362068965517,0.0592068965517
21,21,21,'This is McCarthyism!' Donald Trump claims Barack Obama had his 'wires tapped' at Trump Tower before he was elected http://fb.me/1dv2GkpsN ,2017-03-04 05:38:39,0,0,838020868781584384,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0362068965517,0.0592068965517
22,22,22,"Donald Trump Claims Barack Obama Ordered Wire Tap On Trump Tower Before Election. If true, RUSSIAN CONNECTION??",2017-03-04 05:23:51,0,0,838017143769825280,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.4871}",0.0362068965517,0.0592068965517
