,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,Donald Trump vs. the Food Snobs https://nyti.ms/2lIZLZ0 ,2017-03-05 15:58:46,0,0,838539315374338048,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}",0.0783174826068,0.0685517329419
1,1,1,Tennessee HBCU leaders met President Donald Trump http://bit.ly/2mHQphL ,2017-03-05 15:53:36,0,0,838538013432930304,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
2,2,2,"Classic: ""Donald Trump’s presidency has veered onto a road with no centerlines or guardrails."" https://www.washingtonpost.com/politics/trumps-charge-that-he-was-wiretapped-takes-presidency-into-new-territory/2017/03/05/7ce64578-01bd-11e7-ad5b-d22680e18d10_story.html?hpid=hp_hp-top-table-main_trumpdebrief-530pm%3Ahomepage%2Fstory&utm_term=.3895de649447 …",2017-03-05 15:28:37,1,0,838531727593189378,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",0.0783174826068,0.0685517329419
3,3,3,@DavidCornDC  that's president Donald Trump have some respect,2017-03-05 15:18:14,0,0,838529111836487681,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}",0.0783174826068,0.0685517329419
4,4,4,"@HuffPostCanada
@TwitterCanada
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 14:53:11,0,1,838522809290719232,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
5,5,5,"@CNBCi
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 14:04:59,0,1,838510679703371776,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
6,6,6,"@cnni
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 14:04:27,0,1,838510546366377984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
7,7,7,"@japantimes
@The_Japan_News
@Japanesehouse
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 13:43:27,0,1,838505262776475649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
8,8,8,"@SkyNewsAust
@9NewsAUS
@AppleNewsAU
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 13:42:12,0,1,838504945682903040,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
9,9,9,"@England
@BBCEngland
@CSNNE
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 13:40:48,0,1,838504593726263298,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
10,10,10,"#FASCISM
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 13:18:56,1,1,838499091684425733,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
11,11,11,"#ObamaGate
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 13:15:06,0,1,838498127413915649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
12,12,12,"#WireTapping
https://youtu.be/XevYDFKBJYE 
#donaldtrump #startrek #election #Hillary",2017-03-05 13:13:36,0,1,838497748265623552,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0783174826068,0.0685517329419
