,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,Killer Mike & El-P Want Donald Trump at Their Show | TMZ http://www.youtube.com/watch?v=9PMuFYUlgKA …,2017-03-01 15:48:22,0,0,837087144908840963,"{'neg': 0.295, 'neu': 0.616, 'pos': 0.089, 'compound': -0.6124}",0.0931817583748,0.102181521539
1,1,1,Democrats Heard Donald Trump for the First Time Last Night https://www.rushlimbaugh.com/daily/2017/03/01/democrats-heard-donald-trump-for-the-first-time-last-night/ … via @rushlimbaugh,2017-03-01 15:37:08,23,13,837084320271581184,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0931817583748,0.102181521539
2,2,2,This was no different than the cringe worthy use of Chief Owens widow as a prop for Insane Donald #Trump/.@potus http://www.alternet.org/news-amp-politics/trumps-oval-office-photo-op-was-just-part-black-college-visit-gone-horribly-wrong …pic.twitter.com/TdBICNlTJP,2017-03-01 15:21:34,1,2,837080402695114752,"{'neg': 0.198, 'neu': 0.685, 'pos': 0.117, 'compound': -0.25}",0.0931817583748,0.102181521539
3,3,3,"Appointments and resignations - secretary of commerce_ who is wilbur ross_ - allgov - news Donald Trump, who has put several of his ...",2017-03-01 14:28:23,0,0,837067016108376064,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}",0.0931817583748,0.102181521539
4,4,4,Analysis | What that moment with the wife of a slain Navy SEAL proves about Donald Trump - The Washington Post https://apple.news/AmrtIdW3uTe-U_AKamt4WRQ …,2017-03-01 14:02:32,0,0,837060511275483137,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0931817583748,0.102181521539
5,5,5,Donald Trump’s Military Preening https://nyti.ms/2m5X5IY ,2017-03-01 13:05:46,0,0,837046226306609152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0931817583748,0.102181521539
6,6,6,ImmigrationPost: The #Immigration Facts Donald Trump Doesn’t Like http://ow.ly/JYmy309slJh  Try IP …pic.twitter.com/bistcXIbRG,2017-03-01 13:04:08,0,0,837045814048485377,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.0931817583748,0.102181521539
7,7,7,"Donald Trump, Master of Low Expectations https://nyti.ms/2lzHr5o ",2017-03-01 13:03:13,1,0,837045582237691922,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}",0.0931817583748,0.102181521539
8,8,8,"Donald trump faces tide of criticism, protests, legal challenges over travel bans - national _ globalnews. ca “Christians in the M ...",2017-03-01 12:29:21,0,0,837037062457024512,"{'neg': 0.212, 'neu': 0.664, 'pos': 0.124, 'compound': -0.4588}",0.0931817583748,0.102181521539
9,9,9,Hey I didn't like Obama but I prayed for him you know in your heart of hearts that's the right thing to do. Now we pray for Donald Trump,2017-03-01 12:29:19,0,0,837037053862899716,"{'neg': 0.053, 'neu': 0.847, 'pos': 0.1, 'compound': 0.3389}",0.0931817583748,0.102181521539
10,10,10,Twitter used to give Justin Bieber hell for doing one-word tweets. But Donald Trump doing two-word tweets would be like Hannibal restraints.,2017-03-01 12:28:41,1,0,837036895452323841,"{'neg': 0.17, 'neu': 0.738, 'pos': 0.092, 'compound': -0.4767}",0.0931817583748,0.102181521539
11,11,11,"@Indivisible_OR @OPBTOL @repgregwalden
Donald Trump is going to publish a list of crimes committed by immigrants. Hitler did the same",2017-03-01 12:28:03,2,1,837036733971623937,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2732}",0.0931817583748,0.102181521539
12,12,12,Jim Harbaugh where's your trophy when's the last time you won a Superbowl or a college championship quit being jealous of Donald Trump pray,2017-03-01 12:27:54,0,0,837036697309310980,"{'neg': 0.1, 'neu': 0.602, 'pos': 0.298, 'compound': 0.7096}",0.0931817583748,0.102181521539
13,13,13,You got guys like Jim Harbaugh trying to bash Donald Trump when instead we need to pray for him for wisdom and Leadership,2017-03-01 12:27:01,0,0,837036474184908801,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.802}",0.0931817583748,0.102181521539
